country_name,year,crude_birth_rate,crude_death_rate
Chad,1993-01-01 00:00:00,47.8,18.71
Chad,1994-01-01 00:00:00,47.71,18.31
Chad,1995-01-01 00:00:00,48.02,17.9
Chad,1996-01-01 00:00:00,48.35,17.51
Chad,1997-01-01 00:00:00,48.74,17.25
Chad,1998-01-01 00:00:00,49.24,17.01
Chad,1999-01-01 00:00:00,49.82,16.82
Chad,2000-01-01 00:00:00,50.48,16.64
Chad,2001-01-01 00:00:00,51.2,16.32
Chad,2002-01-01 00:00:00,51.95,16.01
Chad,2003-01-01 00:00:00,51.75,15.68
Chad,2004-01-01 00:00:00,51.56,15.3
Chad,2005-01-01 00:00:00,51.25,14.93
Chad,2006-01-01 00:00:00,50.87,14.57
Chad,2007-01-01 00:00:00,50.38,14.2
Chad,2008-01-01 00:00:00,49.76,13.84
Chad,2009-01-01 00:00:00,49.19,13.47
Chad,2010-01-01 00:00:00,48.59,13.11
Chad,2011-01-01 00:00:00,47.97,12.77
Chad,2012-01-01 00:00:00,47.35,12.43
Chad,2013-01-01 00:00:00,46.71,12.1
Chad,2014-01-01 00:00:00,45.88,11.78
Chad,2015-01-01 00:00:00,45.09,11.46
Chad,2016-01-01 00:00:00,44.33,11.14
Chad,2017-01-01 00:00:00,43.64,10.82
Chad,2018-01-01 00:00:00,42.97,10.52
Chad,2019-01-01 00:00:00,42.31,10.24
Chad,2020-01-01 00:00:00,41.67,9.97
Chad,2021-01-01 00:00:00,41.05,9.7
Chad,2022-01-01 00:00:00,40.45,9.45
Chad,2023-01-01 00:00:00,39.85,9.21
Chad,2024-01-01 00:00:00,39.24,8.97
Chad,2025-01-01 00:00:00,38.63,8.75
Chad,2026-01-01 00:00:00,38.22,8.54
Chad,2027-01-01 00:00:00,37.81,8.35
Chad,2028-01-01 00:00:00,37.41,8.16
Chad,2029-01-01 00:00:00,36.98,7.98
Chad,2030-01-01 00:00:00,36.53,7.81
Chad,2031-01-01 00:00:00,36.07,7.63
Chad,2032-01-01 00:00:00,35.6,7.47
Chad,2033-01-01 00:00:00,35.12,7.31
Chad,2034-01-01 00:00:00,34.61,7.15
Chad,2035-01-01 00:00:00,34.08,7.0
Chad,2036-01-01 00:00:00,33.58,6.86
Chad,2037-01-01 00:00:00,33.06,6.72
Chad,2038-01-01 00:00:00,32.53,6.58
Chad,2039-01-01 00:00:00,31.98,6.46
Chad,2040-01-01 00:00:00,31.42,6.34
Chad,2041-01-01 00:00:00,30.89,6.22
Chad,2042-01-01 00:00:00,30.35,6.11
Chad,2043-01-01 00:00:00,29.8,6.0
Chad,2044-01-01 00:00:00,29.25,5.9
Chad,2045-01-01 00:00:00,28.7,5.81
Chad,2046-01-01 00:00:00,28.2,5.73
Chad,2047-01-01 00:00:00,27.7,5.65
Chad,2048-01-01 00:00:00,27.2,5.58
Chad,2049-01-01 00:00:00,26.7,5.52
Chad,2050-01-01 00:00:00,26.19,5.46
Cuba,1981-01-01 00:00:00,16.3,6.24
Cuba,1982-01-01 00:00:00,16.7,6.34
Cuba,1983-01-01 00:00:00,17.06,6.41
Cuba,1984-01-01 00:00:00,16.95,6.54
Cuba,1985-01-01 00:00:00,18.31,6.94
Cuba,1986-01-01 00:00:00,16.46,6.74
Cuba,1987-01-01 00:00:00,17.55,6.91
Cuba,1988-01-01 00:00:00,18.1,7.17
Cuba,1989-01-01 00:00:00,17.63,6.42
Cuba,1990-01-01 00:00:00,17.61,6.81
Cuba,1991-01-01 00:00:00,16.26,6.7
Cuba,1992-01-01 00:00:00,14.6,7.0
Cuba,1993-01-01 00:00:00,14.03,7.24
Cuba,1994-01-01 00:00:00,13.52,7.22
Cuba,1995-01-01 00:00:00,13.48,7.14
Cuba,1996-01-01 00:00:00,13.53,7.27
Cuba,1997-01-01 00:00:00,13.8,7.02
Cuba,1998-01-01 00:00:00,13.68,7.01
Cuba,1999-01-01 00:00:00,13.57,7.16
Cuba,2000-01-01 00:00:00,12.88,6.86
Cuba,2001-01-01 00:00:00,12.41,7.1
Cuba,2002-01-01 00:00:00,12.6,6.59
Cuba,2003-01-01 00:00:00,12.17,7.07
Cuba,2004-01-01 00:00:00,11.3,7.2
Cuba,2005-01-01 00:00:00,10.71,7.53
Cuba,2006-01-01 00:00:00,9.88,7.17
Cuba,2007-01-01 00:00:00,9.99,7.27
Cuba,2008-01-01 00:00:00,10.89,7.68
Cuba,2009-01-01 00:00:00,11.55,7.72
Cuba,2010-01-01 00:00:00,11.34,8.09
Cuba,2011-01-01 00:00:00,11.81,7.73
Cuba,2012-01-01 00:00:00,11.16,7.94
Cuba,2013-01-01 00:00:00,11.19,8.2
Cuba,2014-01-01 00:00:00,11.09,8.32
Cuba,2015-01-01 00:00:00,10.98,8.44
Cuba,2016-01-01 00:00:00,10.84,8.57
Cuba,2017-01-01 00:00:00,10.73,8.71
Cuba,2018-01-01 00:00:00,10.62,8.85
Cuba,2019-01-01 00:00:00,10.52,8.99
Cuba,2020-01-01 00:00:00,10.39,9.14
Cuba,2021-01-01 00:00:00,10.23,9.29
Cuba,2022-01-01 00:00:00,10.09,9.44
Cuba,2023-01-01 00:00:00,9.97,9.59
Cuba,2024-01-01 00:00:00,9.86,9.74
Cuba,2025-01-01 00:00:00,9.74,9.89
Cuba,2026-01-01 00:00:00,9.61,10.05
Cuba,2027-01-01 00:00:00,9.5,10.21
Cuba,2028-01-01 00:00:00,9.4,10.36
Cuba,2029-01-01 00:00:00,9.34,10.52
Cuba,2030-01-01 00:00:00,9.28,10.68
Cuba,2031-01-01 00:00:00,9.23,10.85
Cuba,2032-01-01 00:00:00,9.18,11.02
Cuba,2033-01-01 00:00:00,9.12,11.19
Cuba,2034-01-01 00:00:00,9.09,11.36
Cuba,2035-01-01 00:00:00,9.07,11.54
Cuba,2036-01-01 00:00:00,9.07,11.73
Cuba,2037-01-01 00:00:00,9.07,11.92
Cuba,2038-01-01 00:00:00,9.06,12.11
Cuba,2039-01-01 00:00:00,9.05,12.31
Cuba,2040-01-01 00:00:00,9.05,12.52
Cuba,2041-01-01 00:00:00,9.07,12.73
Cuba,2042-01-01 00:00:00,9.09,12.96
Cuba,2043-01-01 00:00:00,9.09,13.18
Cuba,2044-01-01 00:00:00,9.07,13.41
Cuba,2045-01-01 00:00:00,9.05,13.63
Cuba,2046-01-01 00:00:00,9.04,13.87
Cuba,2047-01-01 00:00:00,9.02,14.1
Cuba,2048-01-01 00:00:00,9.0,14.32
Cuba,2049-01-01 00:00:00,8.97,14.54
Cuba,2050-01-01 00:00:00,8.94,14.74
Fiji,1986-01-01 00:00:00,29.32,7.52
Fiji,1987-01-01 00:00:00,28.99,7.32
Fiji,1988-01-01 00:00:00,28.58,7.13
Fiji,1989-01-01 00:00:00,28.14,6.96
Fiji,1990-01-01 00:00:00,27.67,6.81
Fiji,1991-01-01 00:00:00,27.37,6.66
Fiji,1992-01-01 00:00:00,27.08,6.52
Fiji,1993-01-01 00:00:00,26.79,6.4
Fiji,1994-01-01 00:00:00,26.51,6.3
Fiji,1995-01-01 00:00:00,26.24,6.2
Fiji,1996-01-01 00:00:00,25.43,6.11
Fiji,1997-01-01 00:00:00,24.6,6.03
Fiji,1998-01-01 00:00:00,23.79,5.97
Fiji,1999-01-01 00:00:00,22.25,5.91
Fiji,2000-01-01 00:00:00,21.94,5.87
Fiji,2001-01-01 00:00:00,21.63,5.84
Fiji,2002-01-01 00:00:00,21.86,5.82
Fiji,2003-01-01 00:00:00,22.6,5.82
Fiji,2004-01-01 00:00:00,21.77,5.82
Fiji,2005-01-01 00:00:00,22.4,5.82
Fiji,2006-01-01 00:00:00,22.91,5.83
Fiji,2007-01-01 00:00:00,23.8,5.85
Fiji,2008-01-01 00:00:00,23.04,5.86
Fiji,2009-01-01 00:00:00,22.28,5.86
Fiji,2010-01-01 00:00:00,21.52,5.88
Fiji,2011-01-01 00:00:00,21.11,5.9
Fiji,2012-01-01 00:00:00,20.7,5.93
Fiji,2013-01-01 00:00:00,20.28,5.96
Fiji,2014-01-01 00:00:00,19.86,6.0
Fiji,2015-01-01 00:00:00,19.43,6.04
Fiji,2016-01-01 00:00:00,19.04,6.09
Fiji,2017-01-01 00:00:00,18.62,6.14
Fiji,2018-01-01 00:00:00,18.21,6.2
Fiji,2019-01-01 00:00:00,17.78,6.27
Fiji,2020-01-01 00:00:00,17.35,6.33
Fiji,2021-01-01 00:00:00,17.0,6.41
Fiji,2022-01-01 00:00:00,16.65,6.49
Fiji,2023-01-01 00:00:00,16.34,6.57
Fiji,2024-01-01 00:00:00,16.03,6.66
Fiji,2025-01-01 00:00:00,15.71,6.74
Fiji,2026-01-01 00:00:00,15.47,6.84
Fiji,2027-01-01 00:00:00,15.26,6.94
Fiji,2028-01-01 00:00:00,15.08,7.04
Fiji,2029-01-01 00:00:00,14.9,7.14
Fiji,2030-01-01 00:00:00,14.71,7.24
Fiji,2031-01-01 00:00:00,14.56,7.35
Fiji,2032-01-01 00:00:00,14.43,7.46
Fiji,2033-01-01 00:00:00,14.3,7.57
Fiji,2034-01-01 00:00:00,14.18,7.68
Fiji,2035-01-01 00:00:00,14.05,7.78
Fiji,2036-01-01 00:00:00,13.94,7.89
Fiji,2037-01-01 00:00:00,13.81,8.0
Fiji,2038-01-01 00:00:00,13.66,8.11
Fiji,2039-01-01 00:00:00,13.5,8.22
Fiji,2040-01-01 00:00:00,13.35,8.32
Fiji,2041-01-01 00:00:00,13.19,8.44
Fiji,2042-01-01 00:00:00,13.01,8.55
Fiji,2043-01-01 00:00:00,12.8,8.65
Fiji,2044-01-01 00:00:00,12.61,8.76
Fiji,2045-01-01 00:00:00,12.42,8.86
Fiji,2046-01-01 00:00:00,12.26,8.97
Fiji,2047-01-01 00:00:00,12.09,9.08
Fiji,2048-01-01 00:00:00,11.91,9.19
Fiji,2049-01-01 00:00:00,11.75,9.29
Fiji,2050-01-01 00:00:00,11.59,9.39
Guam,2000-01-01 00:00:00,24.38,4.29
Guam,2001-01-01 00:00:00,22.9,4.42
Guam,2002-01-01 00:00:00,20.48,4.19
Guam,2003-01-01 00:00:00,20.76,4.54
Guam,2004-01-01 00:00:00,21.57,4.55
Guam,2005-01-01 00:00:00,19.97,4.46
Guam,2006-01-01 00:00:00,21.15,4.52
Guam,2007-01-01 00:00:00,21.62,5.05
Guam,2008-01-01 00:00:00,21.35,5.02
Guam,2009-01-01 00:00:00,21.01,5.35
Guam,2010-01-01 00:00:00,20.91,5.54
Guam,2011-01-01 00:00:00,20.09,5.29
Guam,2012-01-01 00:00:00,21.8,5.62
Guam,2013-01-01 00:00:00,19.87,5.47
Guam,2014-01-01 00:00:00,20.47,5.83
Guam,2015-01-01 00:00:00,20.23,6.06
Guam,2016-01-01 00:00:00,20.02,6.03
Guam,2017-01-01 00:00:00,19.68,6.01
Guam,2018-01-01 00:00:00,19.37,5.98
Guam,2019-01-01 00:00:00,19.12,5.98
Guam,2020-01-01 00:00:00,18.89,5.98
Guam,2021-01-01 00:00:00,18.77,6.06
Guam,2022-01-01 00:00:00,18.58,6.14
Guam,2023-01-01 00:00:00,18.35,6.23
Guam,2024-01-01 00:00:00,18.14,6.31
Guam,2025-01-01 00:00:00,17.91,6.4
Guam,2026-01-01 00:00:00,17.72,6.51
Guam,2027-01-01 00:00:00,17.57,6.61
Guam,2028-01-01 00:00:00,17.4,6.71
Guam,2029-01-01 00:00:00,17.21,6.82
Guam,2030-01-01 00:00:00,16.99,6.93
Guam,2031-01-01 00:00:00,16.79,7.06
Guam,2032-01-01 00:00:00,16.69,7.19
Guam,2033-01-01 00:00:00,16.59,7.32
Guam,2034-01-01 00:00:00,16.44,7.45
Guam,2035-01-01 00:00:00,16.27,7.58
Guam,2036-01-01 00:00:00,16.1,7.71
Guam,2037-01-01 00:00:00,16.02,7.84
Guam,2038-01-01 00:00:00,15.94,7.98
Guam,2039-01-01 00:00:00,15.82,8.11
Guam,2040-01-01 00:00:00,15.69,8.24
Guam,2041-01-01 00:00:00,15.57,8.37
Guam,2042-01-01 00:00:00,15.45,8.5
Guam,2043-01-01 00:00:00,15.33,8.62
Guam,2044-01-01 00:00:00,15.21,8.73
Guam,2045-01-01 00:00:00,15.06,8.84
Guam,2046-01-01 00:00:00,14.94,8.95
Guam,2047-01-01 00:00:00,14.79,9.05
Guam,2048-01-01 00:00:00,14.63,9.14
Guam,2049-01-01 00:00:00,14.49,9.22
Guam,2050-01-01 00:00:00,14.33,9.3
Iran,1986-01-01 00:00:00,42.4,9.96
Iran,1987-01-01 00:00:00,39.47,9.54
Iran,1988-01-01 00:00:00,37.83,9.34
Iran,1989-01-01 00:00:00,36.67,8.26
Iran,1990-01-01 00:00:00,37.23,8.69
Iran,1991-01-01 00:00:00,34.61,7.73
Iran,1992-01-01 00:00:00,30.96,7.37
Iran,1993-01-01 00:00:00,27.8,6.97
Iran,1994-01-01 00:00:00,24.97,6.64
Iran,1995-01-01 00:00:00,21.68,6.32
Iran,1996-01-01 00:00:00,19.51,6.04
Iran,1997-01-01 00:00:00,19.33,5.87
Iran,1998-01-01 00:00:00,19.12,5.78
Iran,1999-01-01 00:00:00,18.67,5.72
Iran,2000-01-01 00:00:00,18.43,5.67
Iran,2001-01-01 00:00:00,18.3,5.64
Iran,2002-01-01 00:00:00,18.13,5.62
Iran,2003-01-01 00:00:00,18.0,6.01
Iran,2004-01-01 00:00:00,18.34,5.61
Iran,2005-01-01 00:00:00,18.41,5.5
Iran,2006-01-01 00:00:00,18.44,5.44
Iran,2007-01-01 00:00:00,18.38,5.4
Iran,2008-01-01 00:00:00,18.24,5.37
Iran,2009-01-01 00:00:00,18.03,5.36
Iran,2010-01-01 00:00:00,17.78,5.35
Iran,2011-01-01 00:00:00,17.49,5.36
Iran,2012-01-01 00:00:00,18.22,5.34
Iran,2013-01-01 00:00:00,18.75,5.32
Iran,2014-01-01 00:00:00,19.21,5.31
Iran,2015-01-01 00:00:00,18.81,5.29
Iran,2016-01-01 00:00:00,18.35,5.27
Iran,2017-01-01 00:00:00,17.86,5.27
Iran,2018-01-01 00:00:00,17.36,5.27
Iran,2019-01-01 00:00:00,16.85,5.28
Iran,2020-01-01 00:00:00,16.32,5.3
Iran,2021-01-01 00:00:00,15.77,5.33
Iran,2022-01-01 00:00:00,15.25,5.38
Iran,2023-01-01 00:00:00,14.75,5.44
Iran,2024-01-01 00:00:00,14.29,5.51
Iran,2025-01-01 00:00:00,13.84,5.59
Iran,2026-01-01 00:00:00,13.41,5.68
Iran,2027-01-01 00:00:00,13.05,5.78
Iran,2028-01-01 00:00:00,12.74,5.9
Iran,2029-01-01 00:00:00,12.48,6.03
Iran,2030-01-01 00:00:00,12.26,6.16
Iran,2031-01-01 00:00:00,12.08,6.31
Iran,2032-01-01 00:00:00,11.95,6.46
Iran,2033-01-01 00:00:00,11.86,6.62
Iran,2034-01-01 00:00:00,11.81,6.79
Iran,2035-01-01 00:00:00,11.78,6.96
Iran,2036-01-01 00:00:00,11.77,7.14
Iran,2037-01-01 00:00:00,11.76,7.32
Iran,2038-01-01 00:00:00,11.76,7.51
Iran,2039-01-01 00:00:00,11.76,7.7
Iran,2040-01-01 00:00:00,11.76,7.89
Iran,2041-01-01 00:00:00,11.74,8.08
Iran,2042-01-01 00:00:00,11.72,8.28
Iran,2043-01-01 00:00:00,11.66,8.47
Iran,2044-01-01 00:00:00,11.59,8.67
Iran,2045-01-01 00:00:00,11.5,8.86
Iran,2046-01-01 00:00:00,11.4,9.06
Iran,2047-01-01 00:00:00,11.27,9.26
Iran,2048-01-01 00:00:00,11.13,9.47
Iran,2049-01-01 00:00:00,10.95,9.67
Iran,2050-01-01 00:00:00,10.77,9.88
Iraq,1987-01-01 00:00:00,38.93,9.46
Iraq,1988-01-01 00:00:00,38.98,9.21
Iraq,1989-01-01 00:00:00,38.96,7.27
Iraq,1990-01-01 00:00:00,38.72,7.02
Iraq,1991-01-01 00:00:00,38.01,15.91
Iraq,1992-01-01 00:00:00,38.16,7.79
Iraq,1993-01-01 00:00:00,38.16,7.33
Iraq,1994-01-01 00:00:00,38.13,6.99
Iraq,1995-01-01 00:00:00,38.05,6.66
Iraq,1996-01-01 00:00:00,38.0,6.07
Iraq,1997-01-01 00:00:00,37.89,5.56
Iraq,1998-01-01 00:00:00,37.74,5.1
Iraq,1999-01-01 00:00:00,37.55,4.69
Iraq,2000-01-01 00:00:00,37.31,4.32
Iraq,2001-01-01 00:00:00,37.31,4.0
Iraq,2002-01-01 00:00:00,37.27,3.72
Iraq,2003-01-01 00:00:00,37.1,4.08
Iraq,2004-01-01 00:00:00,36.9,4.49
Iraq,2005-01-01 00:00:00,36.68,4.59
Iraq,2006-01-01 00:00:00,36.29,5.09
Iraq,2007-01-01 00:00:00,35.83,4.7
Iraq,2008-01-01 00:00:00,35.27,4.04
Iraq,2009-01-01 00:00:00,34.78,3.77
Iraq,2010-01-01 00:00:00,34.17,3.77
Iraq,2011-01-01 00:00:00,33.57,3.77
Iraq,2012-01-01 00:00:00,33.04,3.76
Iraq,2013-01-01 00:00:00,32.53,3.76
Iraq,2014-01-01 00:00:00,32.0,3.77
Iraq,2015-01-01 00:00:00,31.45,3.77
Iraq,2016-01-01 00:00:00,30.92,3.77
Iraq,2017-01-01 00:00:00,30.42,3.78
Iraq,2018-01-01 00:00:00,29.97,3.79
Iraq,2019-01-01 00:00:00,29.52,3.8
Iraq,2020-01-01 00:00:00,29.08,3.81
Iraq,2021-01-01 00:00:00,28.66,3.76
Iraq,2022-01-01 00:00:00,28.27,3.71
Iraq,2023-01-01 00:00:00,27.92,3.67
Iraq,2024-01-01 00:00:00,27.54,3.64
Iraq,2025-01-01 00:00:00,27.17,3.61
Iraq,2026-01-01 00:00:00,26.82,3.59
Iraq,2027-01-01 00:00:00,26.47,3.58
Iraq,2028-01-01 00:00:00,26.13,3.57
Iraq,2029-01-01 00:00:00,25.76,3.57
Iraq,2030-01-01 00:00:00,25.39,3.57
Iraq,2031-01-01 00:00:00,25.04,3.58
Iraq,2032-01-01 00:00:00,24.68,3.59
Iraq,2033-01-01 00:00:00,24.32,3.61
Iraq,2034-01-01 00:00:00,23.93,3.63
Iraq,2035-01-01 00:00:00,23.54,3.65
Iraq,2036-01-01 00:00:00,23.21,3.68
Iraq,2037-01-01 00:00:00,22.86,3.71
Iraq,2038-01-01 00:00:00,22.5,3.74
Iraq,2039-01-01 00:00:00,22.14,3.78
Iraq,2040-01-01 00:00:00,21.76,3.82
Iraq,2041-01-01 00:00:00,21.44,3.87
Iraq,2042-01-01 00:00:00,21.11,3.92
Iraq,2043-01-01 00:00:00,20.78,3.98
Iraq,2044-01-01 00:00:00,20.45,4.03
Iraq,2045-01-01 00:00:00,20.11,4.09
Iraq,2046-01-01 00:00:00,19.85,4.16
Iraq,2047-01-01 00:00:00,19.58,4.22
Iraq,2048-01-01 00:00:00,19.31,4.29
Iraq,2049-01-01 00:00:00,19.05,4.36
Iraq,2050-01-01 00:00:00,18.79,4.43
Laos,1995-01-01 00:00:00,36.69,14.81
Laos,1996-01-01 00:00:00,36.66,14.02
Laos,1997-01-01 00:00:00,36.61,13.36
Laos,1998-01-01 00:00:00,36.54,12.75
Laos,1999-01-01 00:00:00,36.47,12.18
Laos,2000-01-01 00:00:00,36.33,11.67
Laos,2001-01-01 00:00:00,34.91,11.14
Laos,2002-01-01 00:00:00,33.45,10.62
Laos,2003-01-01 00:00:00,31.99,10.13
Laos,2004-01-01 00:00:00,30.64,9.64
Laos,2005-01-01 00:00:00,29.31,9.2
Laos,2006-01-01 00:00:00,28.75,8.98
Laos,2007-01-01 00:00:00,28.21,8.79
Laos,2008-01-01 00:00:00,27.69,8.61
Laos,2009-01-01 00:00:00,27.15,8.44
Laos,2010-01-01 00:00:00,26.57,8.28
Laos,2011-01-01 00:00:00,26.13,8.13
Laos,2012-01-01 00:00:00,25.68,7.99
Laos,2013-01-01 00:00:00,25.23,7.86
Laos,2014-01-01 00:00:00,24.76,7.74
Laos,2015-01-01 00:00:00,24.25,7.63
Laos,2016-01-01 00:00:00,23.92,7.52
Laos,2017-01-01 00:00:00,23.58,7.42
Laos,2018-01-01 00:00:00,23.21,7.34
Laos,2019-01-01 00:00:00,22.81,7.25
Laos,2020-01-01 00:00:00,22.38,7.18
Laos,2021-01-01 00:00:00,22.1,7.11
Laos,2022-01-01 00:00:00,21.8,7.04
Laos,2023-01-01 00:00:00,21.46,6.99
Laos,2024-01-01 00:00:00,21.1,6.94
Laos,2025-01-01 00:00:00,20.73,6.9
Laos,2026-01-01 00:00:00,20.43,6.86
Laos,2027-01-01 00:00:00,20.11,6.83
Laos,2028-01-01 00:00:00,19.76,6.8
Laos,2029-01-01 00:00:00,19.39,6.78
Laos,2030-01-01 00:00:00,19.01,6.77
Laos,2031-01-01 00:00:00,18.7,6.77
Laos,2032-01-01 00:00:00,18.39,6.77
Laos,2033-01-01 00:00:00,18.07,6.77
Laos,2034-01-01 00:00:00,17.75,6.78
Laos,2035-01-01 00:00:00,17.43,6.8
Laos,2036-01-01 00:00:00,17.16,6.82
Laos,2037-01-01 00:00:00,16.91,6.85
Laos,2038-01-01 00:00:00,16.66,6.88
Laos,2039-01-01 00:00:00,16.43,6.92
Laos,2040-01-01 00:00:00,16.21,6.96
Laos,2041-01-01 00:00:00,16.03,7.01
Laos,2042-01-01 00:00:00,15.87,7.06
Laos,2043-01-01 00:00:00,15.7,7.11
Laos,2044-01-01 00:00:00,15.54,7.16
Laos,2045-01-01 00:00:00,15.39,7.22
Laos,2046-01-01 00:00:00,15.26,7.28
Laos,2047-01-01 00:00:00,15.13,7.35
Laos,2048-01-01 00:00:00,15.0,7.42
Laos,2049-01-01 00:00:00,14.88,7.49
Laos,2050-01-01 00:00:00,14.75,7.56
Oman,1993-01-01 00:00:00,32.66,4.38
Oman,1994-01-01 00:00:00,31.93,4.36
Oman,1995-01-01 00:00:00,31.17,4.28
Oman,1996-01-01 00:00:00,30.22,4.2
Oman,1997-01-01 00:00:00,29.24,4.11
Oman,1998-01-01 00:00:00,28.23,4.02
Oman,1999-01-01 00:00:00,27.21,3.94
Oman,2000-01-01 00:00:00,26.22,3.87
Oman,2001-01-01 00:00:00,25.35,3.8
Oman,2002-01-01 00:00:00,24.54,3.74
Oman,2003-01-01 00:00:00,23.82,3.69
Oman,2004-01-01 00:00:00,23.23,3.65
Oman,2005-01-01 00:00:00,22.83,3.61
Oman,2006-01-01 00:00:00,22.68,3.57
Oman,2007-01-01 00:00:00,22.76,3.54
Oman,2008-01-01 00:00:00,23.09,3.51
Oman,2009-01-01 00:00:00,23.53,3.49
Oman,2010-01-01 00:00:00,23.9,3.47
Oman,2011-01-01 00:00:00,24.15,3.45
Oman,2012-01-01 00:00:00,24.33,3.42
Oman,2013-01-01 00:00:00,24.43,3.4
Oman,2014-01-01 00:00:00,24.47,3.38
Oman,2015-01-01 00:00:00,24.44,3.36
Oman,2016-01-01 00:00:00,24.25,3.34
Oman,2017-01-01 00:00:00,24.01,3.32
Oman,2018-01-01 00:00:00,23.73,3.3
Oman,2019-01-01 00:00:00,23.42,3.29
Oman,2020-01-01 00:00:00,23.07,3.28
Oman,2021-01-01 00:00:00,22.62,3.27
Oman,2022-01-01 00:00:00,22.14,3.26
Oman,2023-01-01 00:00:00,21.66,3.26
Oman,2024-01-01 00:00:00,21.18,3.26
Oman,2025-01-01 00:00:00,20.69,3.26
Oman,2026-01-01 00:00:00,20.16,3.27
Oman,2027-01-01 00:00:00,19.65,3.28
Oman,2028-01-01 00:00:00,19.16,3.3
Oman,2029-01-01 00:00:00,18.7,3.31
Oman,2030-01-01 00:00:00,18.26,3.34
Oman,2031-01-01 00:00:00,17.85,3.36
Oman,2032-01-01 00:00:00,17.47,3.39
Oman,2033-01-01 00:00:00,17.13,3.43
Oman,2034-01-01 00:00:00,16.82,3.47
Oman,2035-01-01 00:00:00,16.54,3.51
Oman,2036-01-01 00:00:00,16.33,3.55
Oman,2037-01-01 00:00:00,16.14,3.61
Oman,2038-01-01 00:00:00,15.96,3.66
Oman,2039-01-01 00:00:00,15.79,3.72
Oman,2040-01-01 00:00:00,15.63,3.78
Oman,2041-01-01 00:00:00,15.54,3.85
Oman,2042-01-01 00:00:00,15.45,3.92
Oman,2043-01-01 00:00:00,15.34,4.0
Oman,2044-01-01 00:00:00,15.22,4.08
Oman,2045-01-01 00:00:00,15.08,4.16
Oman,2046-01-01 00:00:00,15.02,4.25
Oman,2047-01-01 00:00:00,14.94,4.35
Oman,2048-01-01 00:00:00,14.84,4.45
Oman,2049-01-01 00:00:00,14.73,4.56
Oman,2050-01-01 00:00:00,14.59,4.67
Peru,1981-01-01 00:00:00,33.26,9.77
Peru,1982-01-01 00:00:00,32.49,9.47
Peru,1983-01-01 00:00:00,31.71,9.16
Peru,1984-01-01 00:00:00,30.91,8.86
Peru,1985-01-01 00:00:00,30.84,8.59
Peru,1986-01-01 00:00:00,30.74,8.37
Peru,1987-01-01 00:00:00,30.61,8.17
Peru,1988-01-01 00:00:00,30.45,7.98
Peru,1989-01-01 00:00:00,30.26,7.8
Peru,1990-01-01 00:00:00,30.03,7.64
Peru,1991-01-01 00:00:00,29.77,7.48
Peru,1992-01-01 00:00:00,29.47,7.34
Peru,1993-01-01 00:00:00,29.14,7.2
Peru,1994-01-01 00:00:00,28.78,7.07
Peru,1995-01-01 00:00:00,27.72,6.95
Peru,1996-01-01 00:00:00,26.66,6.77
Peru,1997-01-01 00:00:00,25.58,6.6
Peru,1998-01-01 00:00:00,24.49,6.45
Peru,1999-01-01 00:00:00,23.4,6.31
Peru,2000-01-01 00:00:00,22.96,6.2
Peru,2001-01-01 00:00:00,22.51,6.11
Peru,2002-01-01 00:00:00,22.07,6.03
Peru,2003-01-01 00:00:00,21.62,5.97
Peru,2004-01-01 00:00:00,21.17,5.91
Peru,2005-01-01 00:00:00,20.91,5.89
Peru,2006-01-01 00:00:00,20.65,5.89
Peru,2007-01-01 00:00:00,20.41,5.89
Peru,2008-01-01 00:00:00,20.16,5.89
Peru,2009-01-01 00:00:00,19.93,5.9
Peru,2010-01-01 00:00:00,19.68,5.91
Peru,2011-01-01 00:00:00,19.41,5.93
Peru,2012-01-01 00:00:00,19.13,5.95
Peru,2013-01-01 00:00:00,18.85,5.97
Peru,2014-01-01 00:00:00,18.57,5.99
Peru,2015-01-01 00:00:00,18.28,6.01
Peru,2016-01-01 00:00:00,18.04,6.04
Peru,2017-01-01 00:00:00,17.8,6.06
Peru,2018-01-01 00:00:00,17.55,6.09
Peru,2019-01-01 00:00:00,17.28,6.12
Peru,2020-01-01 00:00:00,17.0,6.15
Peru,2021-01-01 00:00:00,16.78,6.19
Peru,2022-01-01 00:00:00,16.54,6.23
Peru,2023-01-01 00:00:00,16.28,6.27
Peru,2024-01-01 00:00:00,16.01,6.32
Peru,2025-01-01 00:00:00,15.72,6.37
Peru,2026-01-01 00:00:00,15.46,6.42
Peru,2027-01-01 00:00:00,15.19,6.48
Peru,2028-01-01 00:00:00,14.92,6.54
Peru,2029-01-01 00:00:00,14.64,6.61
Peru,2030-01-01 00:00:00,14.37,6.68
Peru,2031-01-01 00:00:00,14.15,6.76
Peru,2032-01-01 00:00:00,13.94,6.84
Peru,2033-01-01 00:00:00,13.74,6.92
Peru,2034-01-01 00:00:00,13.54,7.01
Peru,2035-01-01 00:00:00,13.36,7.1
Peru,2036-01-01 00:00:00,13.2,7.2
Peru,2037-01-01 00:00:00,13.04,7.3
Peru,2038-01-01 00:00:00,12.89,7.41
Peru,2039-01-01 00:00:00,12.75,7.51
Peru,2040-01-01 00:00:00,12.61,7.62
Peru,2041-01-01 00:00:00,12.51,7.74
Peru,2042-01-01 00:00:00,12.4,7.85
Peru,2043-01-01 00:00:00,12.3,7.97
Peru,2044-01-01 00:00:00,12.19,8.09
